# NO SAMPLE -ONE ARM SCANS
 SAMPLE
SAMPLE-- ONE ARM SCANS
1763 2455162960.000000 481.466500 8.71425e-005
1764 2455163040.000000 481.623500 8.70829e-005
1765 2455163120.000000 481.776000 8.71127e-005
1766 2455163200.000000 481.934000 8.70829e-005
1767 2455163280.000000 482.085500 8.70829e-005
1768 2455163360.000000 482.245000 8.70829e-005
1769 2455163440.000000 482.397500 8.70232e-005
1770 2455163520.000000 482.553000 8.71425e-005
1771 2455163600.000000 482.709000 8.70829e-005
1772 2455163680.000000 482.866000 8.70829e-005
1773 2455163760.000000 483.021000 8.7053e-005
1774 2455163840.000000 483.178000 8.70829e-005
1775 2455163920.000000 483.329000 8.71425e-005
1776 2455164000.000000 483.487000 8.7053e-005
1777 2455164080.000000 483.640000 8.7053e-005
1778 2455164160.000000 483.796500 8.7053e-005
1779 2455164240.000000 483.952000 8.7053e-005
1780 2455164320.000000 484.106000 8.70232e-005
1781 2455164400.000000 484.264000 8.70829e-005
1782 2455164480.000000 484.417000 8.70829e-005
1783 2455164560.000000 484.570500 8.7053e-005
1784 2455164640.000000 484.726500 8.7053e-005
1785 2455164720.000000 484.882000 8.70232e-005
1786 2455164800.000000 485.036000 8.69934e-005
1787 2455164880.000000 485.190000 8.70232e-005
1788 2455164960.000000 485.343500 8.69934e-005
1789 2455165040.000000 485.498000 8.69934e-005
1790 2455165120.000000 485.652500 8.69934e-005
1791 2455165200.000000 485.808000 8.69934e-005
1792 2455165280.000000 485.961000 8.70232e-005
1793 2455165360.000000 486.116500 8.69338e-005
1794 2455165440.000000 486.270500 8.69636e-005
1795 2455165520.000000 486.429000 8.69338e-005
1796 2455165600.000000 486.582500 8.69338e-005
1797 2455165680.000000 486.741000 8.69636e-005
1798 2455165760.000000 486.898000 8.69636e-005
1799 2455165840.000000 487.055000 8.6904e-005
1800 2455165920.000000 487.209500 8.6904e-005
1801 2455166000.000000 487.363000 8.68742e-005
1802 2455166080.000000 487.521000 8.69338e-005
1803 2455166160.000000 487.673000 8.69338e-005
1804 2455166240.000000 487.830000 8.69338e-005
1805 2455166320.000000 487.984000 8.6904e-005
1806 2455166400.000000 488.138500 8.6904e-005
1807 2455166480.000000 488.294000 8.68742e-005
1808 2455166560.000000 488.450500 8.68146e-005
1809 2455166640.000000 488.605500 8.6904e-005
1810 2455166720.000000 488.763000 8.68742e-005
1811 2455166800.000000 488.917500 8.68444e-005
1812 2455166880.000000 489.073000 8.6904e-005
1813 2455166960.000000 489.228000 8.68742e-005
1814 2455167040.000000 489.381000 8.6904e-005
1815 2455167120.000000 489.539000 8.6904e-005
1816 2455167200.000000 489.689000 8.6904e-005
1817 2455167280.000000 489.847000 8.68444e-005
1818 2455167360.000000 490.000000 8.67848e-005
1819 2455167440.000000 490.154500 8.6904e-005
1820 2455167520.000000 490.311000 8.68444e-005
1821 2455167600.000000 490.466500 8.68444e-005
1822 2455167680.000000 490.620500 8.68742e-005
1823 2455167760.000000 490.776500 8.68444e-005
1824 2455167840.000000 490.927500 8.68742e-005
1825 2455167920.000000 491.085500 8.68146e-005
1826 2455168000.000000 491.236500 8.68742e-005
1827 2455168080.000000 491.391000 8.68146e-005
1828 2455168160.000000 491.550000 8.67848e-005
1829 2455168240.000000 491.706500 8.6755e-005
1830 2455168320.000000 491.861000 8.6755e-005
1831 2455168400.000000 492.015000 8.67848e-005
1832 2455168480.000000 492.172000 8.68146e-005
1833 2455168560.000000 492.328500 8.67848e-005
1834 2455168640.000000 492.480000 8.68444e-005
1835 2455168720.000000 492.639000 8.68444e-005
1836 2455168800.000000 492.796500 8.68444e-005
1837 2455168880.000000 492.951500 8.6755e-005
1838 2455168960.000000 493.103500 8.6755e-005
1839 2455169040.000000 493.256500 8.67848e-005
1840 2455169120.000000 493.415500 8.66656e-005
1841 2455169200.000000 493.572000 8.67848e-005
1842 2455169280.000000 493.722500 8.67252e-005
1843 2455169360.000000 493.877000 8.6755e-005
1844 2455169440.000000 494.034500 8.67252e-005
1845 2455169520.000000 494.189500 8.6755e-005
1846 2455169600.000000 494.344500 8.6755e-005
1847 2455169680.000000 494.500000 8.66954e-005
1848 2455169760.000000 494.656000 8.67252e-005
1849 2455169840.000000 494.810000 8.67252e-005
1850 2455169920.000000 494.964000 8.66954e-005
1851 2455170000.000000 495.120000 8.67252e-005
1852 2455170080.000000 495.273500 8.67252e-005
1853 2455170160.000000 495.423500 8.6755e-005
1854 2455170240.000000 495.584000 8.6755e-005
1855 2455170320.000000 495.737000 8.66656e-005
1856 2455170400.000000 495.893500 8.66656e-005
1857 2455170480.000000 496.045000 8.67252e-005
1858 2455170560.000000 496.203500 8.66656e-005
1859 2455170640.000000 496.359000 8.6606e-005
1860 2455170720.000000 496.511500 8.66358e-005
1861 2455170800.000000 496.669000 8.66358e-005
1862 2455170880.000000 496.824000 8.66358e-005
1863 2455170960.000000 496.984000 8.66358e-005
1864 2455171040.000000 497.137000 8.6606e-005
1865 2455171120.000000 497.292500 8.6606e-005
1866 2455171200.000000 497.447500 8.6606e-005
1867 2455171280.000000 497.603500 8.65762e-005
1868 2455171360.000000 497.759500 8.6606e-005
1869 2455171440.000000 497.915000 8.65762e-005
1870 2455171520.000000 498.065500 8.65762e-005
1871 2455171600.000000 498.224500 8.65464e-005
1872 2455171680.000000 498.381500 8.65762e-005
1873 2455171760.000000 498.533000 8.65762e-005
1874 2455171840.000000 498.689000 8.65464e-005
1875 2455171920.000000 498.843500 8.65762e-005
1876 2455172000.000000 499.001000 8.65166e-005
1877 2455172080.000000 499.155000 8.65166e-005
1878 2455172160.000000 499.311000 8.65464e-005
1879 2455172240.000000 499.467500 8.65464e-005
1880 2455172320.000000 499.621000 8.65464e-005
1881 2455172400.000000 499.774500 8.65166e-005
1882 2455172480.000000 499.928500 8.64868e-005
1883 2455172560.000000 500.079500 8.64868e-005
1884 2455172640.000000 500.237500 8.6457e-005
1885 2455172720.000000 500.392000 8.6457e-005
1886 2455172800.000000 500.546000 8.64868e-005
1887 2455172880.000000 500.703500 8.6457e-005
1888 2455172960.000000 500.855500 8.64868e-005
1889 2455173040.000000 501.013000 8.64868e-005
1890 2455173120.000000 501.165000 8.64868e-005
1891 2455173200.000000 501.320500 8.64868e-005
1892 2455173280.000000 501.475500 8.64868e-005
1893 2455173360.000000 501.630500 8.6457e-005
1894 2455173440.000000 501.785000 8.63974e-005
1895 2455173520.000000 501.943500 8.63676e-005
1896 2455173600.000000 502.099000 8.63676e-005
1897 2455173680.000000 502.256000 8.64272e-005
1898 2455173760.000000 502.411000 8.63676e-005
1899 2455173840.000000 502.566000 8.63378e-005
1900 2455173920.000000 502.721500 8.63676e-005
1901 2455174000.000000 502.873500 8.63974e-005
1902 2455174080.000000 503.033000 8.63676e-005
1903 2455174160.000000 503.184000 8.63378e-005
1904 2455174240.000000 503.342500 8.63378e-005
1905 2455174320.000000 503.495500 8.6308e-005
1906 2455174400.000000 503.652000 8.63378e-005
1907 2455174480.000000 503.806000 8.63378e-005
1908 2455174560.000000 503.962000 8.63378e-005
1909 2455174640.000000 504.115500 8.6308e-005
1910 2455174720.000000 504.273000 8.6308e-005
1911 2455174800.000000 504.427500 8.6308e-005
1912 2455174880.000000 504.583000 8.62782e-005
1913 2455174960.000000 504.737000 8.62484e-005
1914 2455175040.000000 504.893000 8.62484e-005
1915 2455175120.000000 505.050000 8.62186e-005
1916 2455175200.000000 505.202500 8.61888e-005
1917 2455175280.000000 505.359000 8.62484e-005
1918 2455175360.000000 505.512500 8.62186e-005
1919 2455175440.000000 505.667000 8.62484e-005
1920 2455175520.000000 505.820000 8.62186e-005
1921 2455175600.000000 505.973000 8.62484e-005
1922 2455175680.000000 506.130000 8.61888e-005
1923 2455175760.000000 506.286500 8.61292e-005
1924 2455175840.000000 506.437500 8.6159e-005
1925 2455175920.000000 506.596500 8.60696e-005
1926 2455176000.000000 506.749000 8.6159e-005
1927 2455176080.000000 506.907500 8.61292e-005
1928 2455176160.000000 507.061000 8.60994e-005
1929 2455176240.000000 507.215500 8.61292e-005
1930 2455176320.000000 507.373500 8.60994e-005
1931 2455176400.000000 507.530500 8.60398e-005
1932 2455176480.000000 507.683500 8.60398e-005
1933 2455176560.000000 507.839500 8.60398e-005
1934 2455176640.000000 507.992500 8.60398e-005
1935 2455176720.000000 508.152000 8.60994e-005
1936 2455176800.000000 508.306500 8.60696e-005
1937 2455176880.000000 508.460500 8.59802e-005
1938 2455176960.000000 508.616000 8.601e-005
1939 2455177040.000000 508.771500 8.60696e-005
1940 2455177120.000000 508.924000 8.601e-005
1941 2455177200.000000 509.082000 8.601e-005
1942 2455177280.000000 509.234000 8.60398e-005
1943 2455177360.000000 509.392000 8.59504e-005
1944 2455177440.000000 509.545000 8.601e-005
1945 2455177520.000000 509.702000 8.59504e-005
1946 2455177600.000000 509.856500 8.601e-005
1947 2455177680.000000 510.010000 8.601e-005
1948 2455177760.000000 510.163000 8.59504e-005
1949 2455177840.000000 510.319000 8.59802e-005
1950 2455177920.000000 510.472500 8.59206e-005
1951 2455178000.000000 510.628000 8.59504e-005
1952 2455178080.000000 510.784000 8.59206e-005
1953 2455178160.000000 510.939500 8.59206e-005
1954 2455178240.000000 511.096000 8.59206e-005
1955 2455178320.000000 511.247500 8.58908e-005
1956 2455178400.000000 511.404500 8.58908e-005
1957 2455178480.000000 511.557000 8.58312e-005
1958 2455178560.000000 511.713500 8.58312e-005
1959 2455178640.000000 511.868500 8.58014e-005
1960 2455178720.000000 512.021500 8.58014e-005
1961 2455178800.000000 512.180000 8.58014e-005
1962 2455178880.000000 512.337000 8.57715e-005
1963 2455178960.000000 512.492000 8.58014e-005
1964 2455179040.000000 512.649500 8.57715e-005
1965 2455179120.000000 512.801000 8.57417e-005
1966 2455179200.000000 512.960500 8.58014e-005
1967 2455179280.000000 513.111500 8.57119e-005
1968 2455179360.000000 513.267500 8.57715e-005
1969 2455179440.000000 513.425500 8.57417e-005
1970 2455179520.000000 513.577500 8.57715e-005
1971 2455179600.000000 513.732500 8.57119e-005
1972 2455179680.000000 513.887000 8.56821e-005
1973 2455179760.000000 514.040000 8.57417e-005
1974 2455179840.000000 514.197500 8.57119e-005
1975 2455179920.000000 514.352000 8.57417e-005
1976 2455180000.000000 514.507000 8.56225e-005
1977 2455180080.000000 514.664500 8.56523e-005
1978 2455180160.000000 514.821000 8.55927e-005
1979 2455180240.000000 514.974000 8.56523e-005
1980 2455180320.000000 515.125500 8.55629e-005
1981 2455180400.000000 515.283000 8.56523e-005
1982 2455180480.000000 515.439500 8.55927e-005
1983 2455180560.000000 515.591000 8.55927e-005
1984 2455180640.000000 515.747500 8.56225e-005
1985 2455180720.000000 515.901000 8.55927e-005
1986 2455180800.000000 516.057500 8.55629e-005
1987 2455180880.000000 516.209500 8.55927e-005
1988 2455180960.000000 516.365000 8.55331e-005
1989 2455181040.000000 516.519500 8.54437e-005
1990 2455181120.000000 516.677000 8.55331e-005
1991 2455181200.000000 516.832000 8.54437e-005
1992 2455181280.000000 516.986000 8.55033e-005
1993 2455181360.000000 517.142500 8.55331e-005
1994 2455181440.000000 517.297500 8.54735e-005
1995 2455181520.000000 517.455000 8.54735e-005
1996 2455181600.000000 517.607000 8.55033e-005
1997 2455181680.000000 517.765000 8.54437e-005
1998 2455181760.000000 517.917500 8.54139e-005
1999 2455181840.000000 518.076500 8.54139e-005
2000 2455181920.000000 518.229500 8.54437e-005
2001 2455182000.000000 518.385000 8.53841e-005
2002 2455182080.000000 518.544000 8.53841e-005
2003 2455182160.000000 518.699000 8.53841e-005
2004 2455182240.000000 518.854500 8.53543e-005
2005 2455182320.000000 519.009500 8.53543e-005
2006 2455182400.000000 519.162000 8.53543e-005
2007 2455182480.000000 519.317500 8.53841e-005
2008 2455182560.000000 519.475000 8.53543e-005
2009 2455182640.000000 519.627500 8.53245e-005
2010 2455182720.000000 519.785000 8.53841e-005
2011 2455182800.000000 519.937500 8.53245e-005
2012 2455182880.000000 520.095000 8.53543e-005
2013 2455182960.000000 520.248500 8.52947e-005
2014 2455183040.000000 520.400000 8.53245e-005
2015 2455183120.000000 520.557500 8.52351e-005
2016 2455183200.000000 520.712000 8.52649e-005
2017 2455183280.000000 520.867500 8.52649e-005
2018 2455183360.000000 521.020000 8.52351e-005
2019 2455183440.000000 521.173000 8.52351e-005
2020 2455183520.000000 521.331500 8.52649e-005
2021 2455183600.000000 521.486000 8.52053e-005
2022 2455183680.000000 521.638500 8.52053e-005
2023 2455183760.000000 521.793500 8.51755e-005
2024 2455183840.000000 521.947500 8.51755e-005
2025 2455183920.000000 522.104000 8.52053e-005
2026 2455184000.000000 522.260500 8.51755e-005
2027 2455184080.000000 522.414000 8.51755e-005
2028 2455184160.000000 522.573500 8.51755e-005
2029 2455184240.000000 522.725000 8.51755e-005
2030 2455184320.000000 522.883500 8.50861e-005
2031 2455184400.000000 523.039500 8.50861e-005
2032 2455184480.000000 523.193000 8.51159e-005
2033 2455184560.000000 523.350500 8.50563e-005
2034 2455184640.000000 523.503000 8.51159e-005
2035 2455184720.000000 523.661500 8.51159e-005
2036 2455184800.000000 523.815500 8.50563e-005
2037 2455184880.000000 523.970500 8.50265e-005
2038 2455184960.000000 524.124500 8.50265e-005
2039 2455185040.000000 524.280500 8.50563e-005
2040 2455185120.000000 524.434500 8.50265e-005
2041 2455185200.000000 524.590000 8.49669e-005
2042 2455185280.000000 524.744500 8.49669e-005
2043 2455185360.000000 524.900000 8.49669e-005
2044 2455185440.000000 525.055500 8.49669e-005
2045 2455185520.000000 525.210500 8.49371e-005
2046 2455185600.000000 525.362500 8.49073e-005
2047 2455185680.000000 525.518500 8.49371e-005
2048 2455185760.000000 525.675000 8.49073e-005
2049 2455185840.000000 525.827000 8.49073e-005
2050 2455185920.000000 525.982500 8.48775e-005
2051 2455186000.000000 526.139500 8.49073e-005
2052 2455186080.000000 526.291000 8.48775e-005
2053 2455186160.000000 526.448000 8.48775e-005
2054 2455186240.000000 526.600000 8.49073e-005
2055 2455186320.000000 526.755000 8.48179e-005
2056 2455186400.000000 526.914000 8.48775e-005
2057 2455186480.000000 527.064500 8.48477e-005
2058 2455186560.000000 527.222500 8.49073e-005
2059 2455186640.000000 527.379000 8.48179e-005
2060 2455186720.000000 527.534500 8.47881e-005
2061 2455186800.000000 527.688500 8.47881e-005
2062 2455186880.000000 527.844500 8.47881e-005
2063 2455186960.000000 528.000500 8.47583e-005
2064 2455187040.000000 528.157500 8.47285e-005
2065 2455187120.000000 528.308500 8.47583e-005
2066 2455187200.000000 528.466500 8.47881e-005
2067 2455187280.000000 528.620000 8.47285e-005
2068 2455187360.000000 528.775500 8.47881e-005
2069 2455187440.000000 528.932500 8.47881e-005
2070 2455187520.000000 529.086000 8.47583e-005
2071 2455187600.000000 529.240000 8.47583e-005
2072 2455187680.000000 529.397500 8.46689e-005
2073 2455187760.000000 529.551500 8.46987e-005
2074 2455187840.000000 529.705500 8.46689e-005
2075 2455187920.000000 529.860500 8.46093e-005
2076 2455188000.000000 530.018500 8.46093e-005
2077 2455188080.000000 530.174000 8.46093e-005
2078 2455188160.000000 530.325500 8.46093e-005
2079 2455188240.000000 530.482500 8.46391e-005
2080 2455188320.000000 530.639000 8.46093e-005
2081 2455188400.000000 530.789500 8.46391e-005
2082 2455188480.000000 530.946000 8.46093e-005
2083 2455188560.000000 531.100000 8.46093e-005
2084 2455188640.000000 531.253000 8.45497e-005
2085 2455188720.000000 531.407500 8.45497e-005
2086 2455188800.000000 531.563000 8.45497e-005
2087 2455188880.000000 531.720000 8.449e-005
2088 2455188960.000000 531.872000 8.45497e-005
2089 2455189040.000000 532.029000 8.45497e-005
2090 2455189120.000000 532.187000 8.45795e-005
2091 2455189200.000000 532.339500 8.45199e-005
2092 2455189280.000000 532.497000 8.449e-005
2093 2455189360.000000 532.651500 8.449e-005
2094 2455189440.000000 532.806000 8.449e-005
2095 2455189520.000000 532.961500 8.44602e-005
2096 2455189600.000000 533.116500 8.44304e-005
2097 2455189680.000000 533.274500 8.44304e-005
2098 2455189760.000000 533.427000 8.44304e-005
2099 2455189840.000000 533.584500 8.44006e-005
2100 2455189920.000000 533.741000 8.44602e-005
2101 2455190000.000000 533.892000 8.44304e-005
2102 2455190080.000000 534.062500 8.44006e-005
2103 2455190160.000000 534.210500 8.43708e-005
2104 2455190240.000000 534.354000 8.4341e-005
2105 2455190320.000000 534.509500 8.43708e-005
2106 2455190400.000000 534.665000 8.43708e-005
2107 2455190480.000000 534.822500 8.43708e-005
2108 2455190560.000000 534.977500 8.43112e-005
2109 2455190640.000000 535.130000 8.4341e-005
2110 2455190720.000000 535.287000 8.4341e-005
2111 2455190800.000000 535.442500 8.42814e-005
2112 2455190880.000000 535.597500 8.4341e-005
2113 2455190960.000000 535.750500 8.4341e-005
2114 2455191040.000000 535.905500 8.42814e-005
2115 2455191120.000000 536.063500 8.4341e-005
2116 2455191200.000000 536.215000 8.42218e-005
2117 2455191280.000000 536.370500 8.42218e-005
2118 2455191360.000000 536.523000 8.42218e-005
2119 2455191440.000000 536.679000 8.42218e-005
2120 2455191520.000000 536.835000 8.42516e-005
2121 2455191600.000000 536.987000 8.4192e-005
2122 2455191680.000000 537.143500 8.42814e-005
2123 2455191760.000000 537.301500 8.42218e-005
2124 2455191840.000000 537.456000 8.42218e-005
2125 2455191920.000000 537.613000 8.4192e-005
2126 2455192000.000000 537.768500 8.42218e-005
2127 2455192080.000000 537.924500 8.4192e-005
2128 2455192160.000000 538.077500 8.41324e-005
2129 2455192240.000000 538.233000 8.42218e-005
2130 2455192320.000000 538.391000 8.41622e-005
2131 2455192400.000000 538.544000 8.41324e-005
2132 2455192480.000000 538.700000 8.4192e-005
2133 2455192560.000000 538.857500 8.41324e-005
2134 2455192640.000000 539.009000 8.41324e-005
2135 2455192720.000000 539.166500 8.41324e-005
2136 2455192800.000000 539.323500 8.40728e-005
2137 2455192880.000000 539.477000 8.40728e-005
2138 2455192960.000000 539.634000 8.40728e-005
2139 2455193040.000000 539.787000 8.41026e-005
2140 2455193120.000000 539.943500 8.4043e-005
2141 2455193200.000000 540.100000 8.4043e-005
2142 2455193280.000000 540.252000 8.40728e-005
2143 2455193360.000000 540.410000 8.40132e-005
2144 2455193440.000000 540.564000 8.4043e-005
2145 2455193520.000000 540.716500 8.39834e-005
2146 2455193600.000000 540.873000 8.40132e-005
2147 2455193681.000000 541.027000 8.39536e-005
2148 2455193760.000000 541.180000 8.39238e-005
2149 2455193840.000000 541.337000 8.39238e-005
2150 2455193920.000000 541.490500 8.39536e-005
2151 2455194000.000000 541.643500 8.39536e-005
2152 2455194080.000000 541.797500 8.39238e-005
2153 2455194160.000000 541.953500 8.39536e-005
2154 2455194240.000000 542.111500 8.39536e-005
2155 2455194320.000000 542.262500 8.39536e-005
2156 2455194400.000000 542.419500 8.39536e-005
2157 2455194480.000000 542.573500 8.3894e-005
2158 2455194560.000000 542.732000 8.3894e-005
2159 2455194640.000000 542.886000 8.38344e-005
2160 2455194720.000000 543.038000 8.38046e-005
2161 2455194800.000000 543.197000 8.38344e-005
2162 2455194880.000000 543.352500 8.3745e-005
2163 2455194960.000000 543.505500 8.38344e-005
2164 2455195040.000000 543.662000 8.38344e-005
2165 2455195120.000000 543.817500 8.38046e-005
2166 2455195200.000000 543.976000 8.38344e-005
2167 2455195280.000000 544.130000 8.38046e-005
2168 2455195360.000000 544.282500 8.3745e-005
2169 2455195440.000000 544.436500 8.37748e-005
2170 2455195520.000000 544.591500 8.3745e-005
2171 2455195600.000000 544.749000 8.37748e-005
2172 2455195680.000000 544.904500 8.3745e-005
2173 2455195760.000000 545.057000 8.38046e-005
2174 2455195840.000000 545.214000 8.38642e-005
2175 2455195920.000000 545.369500 8.37748e-005
2176 2455196000.000000 545.522000 8.38046e-005
2177 2455196080.000000 545.678000 8.37748e-005
2178 2455196160.000000 545.833000 8.37748e-005
2179 2455196240.000000 545.990000 8.3745e-005
2180 2455196320.000000 546.141500 8.37152e-005
2181 2455196400.000000 546.297000 8.36854e-005
2182 2455196480.000000 546.453500 8.36556e-005
2183 2455196560.000000 546.604500 8.3745e-005
2184 2455196640.000000 546.761500 8.36556e-005
2185 2455196720.000000 546.916000 8.36854e-005
2186 2455196800.000000 547.068000 8.36854e-005
2187 2455196880.000000 547.225500 8.36258e-005
2188 2455196960.000000 547.382000 8.36258e-005
2189 2455197040.000000 547.537000 8.36556e-005
2190 2455197120.000000 547.693500 8.36258e-005
2191 2455197200.000000 547.849500 8.36556e-005
2192 2455197280.000000 548.004500 8.3596e-005
2193 2455197360.000000 548.159000 8.35364e-005
2194 2455197440.000000 548.316500 8.3596e-005
2195 2455197520.000000 548.471500 8.36258e-005
2196 2455197600.000000 548.623000 8.35662e-005
2197 2455197680.000000 548.782500 8.35662e-005
2198 2455197760.000000 548.935500 8.35662e-005
2199 2455197840.000000 549.092000 8.35662e-005
2200 2455197920.000000 549.248500 8.3596e-005
2201 2455198000.000000 549.404000 8.35364e-005
2202 2455198080.000000 549.557500 8.35364e-005
2203 2455198160.000000 549.712500 8.34768e-005
2204 2455198240.000000 549.864500 8.35364e-005
2205 2455198320.000000 550.023500 8.35662e-005
2206 2455198400.000000 550.178500 8.35066e-005
2207 2455198480.000000 550.333000 8.35066e-005
2208 2455198560.000000 550.489500 8.35364e-005
2209 2455198640.000000 550.644000 8.34172e-005
2210 2455198720.000000 550.799000 8.35066e-005
2211 2455198800.000000 550.951000 8.35066e-005
2212 2455198880.000000 551.107000 8.3447e-005
2213 2455198960.000000 551.259500 8.3447e-005
2214 2455199040.000000 551.413500 8.34172e-005
2215 2455199120.000000 551.571500 8.34172e-005
2216 2455199200.000000 551.723000 8.33874e-005
2217 2455199280.000000 551.878500 8.34768e-005
2218 2455199360.000000 552.036000 8.3447e-005
2219 2455199440.000000 552.185000 8.33874e-005
2220 2455199520.000000 552.343000 8.33874e-005
2221 2455199600.000000 552.501000 8.33576e-005
2222 2455199680.000000 552.653500 8.33874e-005
2223 2455199760.000000 552.812000 8.33576e-005
2224 2455199840.000000 552.967000 8.33278e-005
2225 2455199920.000000 553.122500 8.33278e-005
2226 2455200000.000000 553.278000 8.32682e-005
2227 2455200080.000000 553.433000 8.33278e-005
2228 2455200160.000000 553.590000 8.33278e-005
2229 2455200240.000000 553.742000 8.33576e-005
2230 2455200320.000000 553.899500 8.33874e-005
2231 2455200400.000000 554.057000 8.33576e-005
2232 2455200480.000000 554.208500 8.33576e-005
2233 2455200560.000000 554.367500 8.33278e-005
2234 2455200640.000000 554.522500 8.3298e-005
2235 2455200720.000000 554.675500 8.32682e-005
2236 2455200800.000000 554.832000 8.3298e-005
2237 2455200880.000000 554.986000 8.33278e-005
2238 2455200960.000000 555.141000 8.33278e-005
2239 2455201040.000000 555.297000 8.3298e-005
2240 2455201120.000000 555.453000 8.32682e-005
2241 2455201200.000000 555.607500 8.32682e-005
2242 2455201280.000000 555.759500 8.3298e-005
2243 2455201360.000000 555.917000 8.32384e-005
2244 2455201440.000000 556.069000 8.32384e-005
2245 2455201520.000000 556.223000 8.32384e-005
2246 2455201600.000000 556.377500 8.32384e-005
2247 2455201680.000000 556.532500 8.32384e-005
2248 2455201760.000000 556.688500 8.32085e-005
2249 2455201840.000000 556.841500 8.32085e-005
2250 2455201920.000000 556.996000 8.32085e-005
2251 2455202000.000000 557.149000 8.32384e-005
2252 2455202080.000000 557.304500 8.32085e-005
2253 2455202160.000000 557.460500 8.31489e-005
2254 2455202240.000000 557.614500 8.31489e-005
2255 2455202320.000000 557.771500 8.30595e-005
2256 2455202400.000000 557.931000 8.30595e-005
2257 2455202480.000000 558.086500 8.30893e-005
2258 2455202560.000000 558.241000 8.30595e-005
2259 2455202640.000000 558.397000 8.30595e-005
2260 2455202720.000000 558.552000 8.30595e-005
2261 2455202800.000000 558.708500 8.31191e-005
2262 2455202880.000000 558.861500 8.30893e-005
2263 2455202960.000000 559.016500 8.31191e-005
2264 2455203040.000000 559.170500 8.30893e-005
2265 2455203120.000000 559.327500 8.29999e-005
2266 2455203200.000000 559.486500 8.30893e-005
2267 2455203280.000000 559.641000 8.30595e-005
2268 2455203360.000000 559.792000 8.30595e-005
2269 2455203440.000000 559.951000 8.30297e-005
2270 2455203520.000000 560.106500 8.30595e-005
2271 2455203600.000000 560.259500 8.30297e-005
2272 2455203680.000000 560.417000 8.30297e-005
2273 2455203760.000000 560.571500 8.29999e-005
2274 2455203840.000000 560.729000 8.30297e-005
2275 2455203920.000000 560.880000 8.29701e-005
2276 2455204000.000000 561.036500 8.29403e-005
2277 2455204080.000000 561.192500 8.29403e-005
2278 2455204160.000000 561.342500 8.29701e-005
2279 2455204240.000000 561.500000 8.29403e-005
2280 2455204320.000000 561.656500 8.29403e-005
2281 2455204400.000000 561.807000 8.29403e-005
2282 2455204480.000000 561.964500 8.29701e-005
2283 2455204560.000000 562.119000 8.29403e-005
2284 2455204640.000000 562.274500 8.29105e-005
2285 2455204720.000000 562.427500 8.29403e-005
2286 2455204800.000000 562.582000 8.28509e-005
2287 2455204880.000000 562.740500 8.28807e-005
2288 2455204960.000000 562.894500 8.29105e-005
2289 2455205040.000000 563.052500 8.28509e-005
2290 2455205120.000000 563.206000 8.29403e-005
2291 2455205200.000000 563.360000 8.28807e-005
2292 2455205281.000000 563.520000 8.28509e-005
2293 2455205360.000000 563.674500 8.28509e-005
2294 2455205440.000000 563.828500 8.27913e-005
2295 2455205520.000000 563.985500 8.28211e-005
2296 2455205600.000000 564.137000 8.28211e-005
2297 2455205680.000000 564.294000 8.27317e-005
2298 2455205760.000000 564.450500 8.27913e-005
2299 2455205840.000000 564.606500 8.27913e-005
2300 2455205920.000000 564.760500 8.27913e-005
